Time,Signal
0.095,-6.313751514675046
0.096,-7.453814635683675
0.097,-7.399504922185592
0.098,-5.966958442775698
0.099,-3.332481514842075
0.1,4.29245360338162e-15
0.101,3.332481514842084
0.10200000000000001,5.966958442775699
0.10300000000000001,7.399504922185591
0.10400000000000001,7.453814635683656
0.105,6.3137515146750465
0.106,4.447706966787297
0.107,2.452574437802922
0.108,0.8700723038704964
0.109,0.034791282414561975
0.11,5.854494331489528e-15
0.111,0.559130478848958
0.112,1.3481401854058936
0.113,1.9880081554553044
0.114,2.2160710262094705
0.115,1.962610505505144
0.116,1.3514022223461284
0.117,0.631185170523069
0.11800000000000001,0.06887923804661411
0.11900000000000001,-0.15338114671709535
0.12,4.832408854422448e-15
0.121,0.4169995297736375
0.122,0.8931557438788904
0.123,1.2179224214025313
0.124,1.2570963443056242
0.125,1.000000000000002
0.126,0.5554973897558423
0.127,0.10149860183258541
0.128,-0.1897128302989023
0.129,-0.2198218239352253
0.13,3.699301074892852e-15
0.131,0.35878858444403716
0.132,0.6947838329699183
0.133,0.8626035043611915
0.134,0.7911503804229356
0.135,0.5095254494944169
0.136,0.1317367646831541
0.137,-0.1922971397352684
0.138,-0.338738495382482
0.139,-0.2595135697013162
0.14,1.622193649825268e-14
0.14100000000000001,0.32163547230298206
0.14200000000000002,0.5642353989476948
0.14300000000000002,0.621828240550194
0.14400000000000002,0.46643684997812773
0.145,0.15838444032453097
0.146,-0.17962662989731248
0.147,-0.41365898942003265
0.148,-0.4537917752091747
0.149,-0.2908916847739615
0.15,1.2373884516480975e-14
0.151,0.2908916847739648
0.152,0.45379177520916225
0.153,0.41365898942002766
0.154,0.17962662989731448
0.155,-0.1583844403245432
0.156,-0.4664368499781272
0.157,-0.6218282405501817
0.158,-0.564235398947697
0.159,-0.3216354723029574
0.16,-2.031490615408764e-15
0.161,0.2595135697013252
0.162,0.33873849538248724
0.163,0.19229713973527296
0.164,-0.13173676468317264
0.165,-0.509525449494432
0.166,-0.7911503804229552
0.167,-0.8626035043612086
0.168,-0.6947838329699458
0.169,-0.3587885844440305
0.17,-7.494468190976471e-15
0.171,0.21982182393522254
0.17200000000000001,0.1897128302988983
0.17300000000000001,-0.10149860183258963
0.17400000000000002,-0.5554973897558619
0.17500000000000002,-0.9999999999999938
0.176,-1.2570963443056133
0.177,-1.2179224214025204
0.178,-0.8931557438788805
0.179,-0.4169995297736392
0.18,2.807721183133046e-15
0.181,0.15338114671711445
0.182,-0.06887923804659668
0.183,-0.6311851705230569
0.184,-1.3514022223461208
0.185,-1.9626105055051573
0.186,-2.216071026209485
0.187,-1.988008155455327
0.188,-1.348140185405882
0.189,-0.559130478848946
0.19,1.5108312001567844e-14
0.191,-0.03479128241453566
0.192,-0.8700723038704965
0.193,-2.4525744378029093
0.194,-4.44770696678729
0.195,-6.313751514675055
0.196,-7.453814635683683
0.197,-7.399504922185589
0.198,-5.966958442775685
0.199,-3.332481514842075
0.2,8.58490720676324e-15
0.201,3.3324815148421254
0.202,5.966958442775694
0.203,7.399504922185586
0.20400000000000001,7.453814635683657
0.20500000000000002,6.31375151467502
0.20600000000000002,4.447706966787258
0.20700000000000002,2.452574437802892
0.20800000000000002,0.870072303870485
0.209,0.03479128241458107
0.21,1.2064940325271044e-14
0.211,0.5591304788489514
0.212,1.3481401854058883
0.213,1.9880081554553029
0.214,2.216071026209484
0.215,1.9626105055051468
0.216,1.3514022223461248
0.217,0.6311851705230684
0.218,0.06887923804660878
0.219,-0.15338114671709846
0.22,2.669699949541867e-14
0.221,0.4169995297736553
0.222,0.8931557438789075
0.223,1.2179224214025304
0.224,1.257096344305636
0.225,1.0000000000000033
0.226,0.5554973897558347
0.227,0.10149860183259651
0.228,-0.18971283029889596
0.229,-0.21982182393522043
0.23,6.6901002972614145e-15
0.231,0.35878858444402184
0.232,0.6947838329699236
0.233,0.8626035043611736
0.234,0.7911503804229245
0.23500000000000001,0.5095254494944197
0.23600000000000002,0.131736764683141
0.23700000000000002,-0.1922971397352643
0.23800000000000002,-0.3387384953824608
0.23900000000000002,-0.2595135697012894
0.24,2.0042788389313164e-15
0.241,0.32163547230297407
0.242,0.5642353989476988
0.243,0.6218282405502104
0.244,0.46643684997812157
0.245,0.15838444032452464
0.246,-0.17962662989730593
0.247,-0.4136589894200331
0.248,-0.45379177520915603
0.249,-0.29089168477397787
0.25,-3.0616169978683842e-15
0.251,0.2908916847739721
0.252,0.45379177520915104
0.253,0.4136589894200299
0.254,0.17962662989730582
0.255,-0.15838444032452906
0.256,-0.46643684997812573
0.257,-0.6218282405501976
0.258,-0.5642353989476824
0.259,-0.3216354723029563
0.26,1.4504029507386706e-14
0.261,0.25951356970133677
0.262,0.33873849538248957
0.263,0.19229713973526952
0.264,-0.13173676468317808
0.265,-0.5095254494944368
0.266,-0.7911503804229427
0.267,-0.862603504361215
0.268,-0.6947838329699421
0.269,-0.35878858444402684
0.27,1.935624574217998e-15
0.271,0.21982182393522032
0.272,0.18971283029889996
0.273,-0.1014986018325984
0.274,-0.5554973897558316
0.275,-0.9999999999999925
0.276,-1.257096344305604
0.277,-1.21792242140251
0.278,-0.8931557438788681
0.279,-0.4169995297735948
0.28,3.222182839158033e-14
0.281,0.1533811467171139
0.28200000000000003,-0.0688792380466231
0.28300000000000003,-0.6311851705230873
0.28400000000000003,-1.351402222346143
0.28500000000000003,-1.962610505505159
0.28600000000000003,-2.2160710262094874
0.28700000000000003,-1.988008155455304
0.28800000000000003,-1.3481401854058852
0.289,-0.5591304788489597
0.29,1.798808892147389e-14
0.291,-0.03479128241453189
0.292,-0.8700723038704561
0.293,-2.452574437802851
0.294,-4.447706966787227
0.295,-6.313751514674996
0.296,-7.453814635683668
0.297,-7.399504922185626
0.298,-5.966958442775724
0.299,-3.3324815148421454
0.3,-6.883505380226667e-14
0.301,3.332481514842007
0.302,5.966958442775626
0.303,7.399504922185561
0.304,7.453814635683678
0.305,6.313751514675065
0.306,4.447706966787332
0.307,2.45257443780294
0.308,0.8700723038705286
0.309,0.034791282414585734
0.31,1.0170758239288914e-14
0.311,0.5591304788489488
0.312,1.3481401854058772
0.313,1.988008155455283
0.314,2.216071026209473
0.315,1.9626105055051435
0.316,1.351402222346112
0.317,0.6311851705230619
0.318,0.0688792380466261
0.319,-0.15338114671708203
0.32,-3.951958928355013e-15
0.321,0.4169995297736365
0.322,0.8931557438788923
0.323,1.2179224214025068
0.324,1.2570963443056362
0.325,1.0000000000000084
0.326,0.5554973897558394
0.327,0.10149860183259984
0.328,-0.18971283029889685
0.329,-0.21982182393521477
0.33,-9.63698110884775e-15
0.331,0.35878858444403083
0.332,0.6947838329699092
0.333,0.8626035043611545
0.334,0.7911503804229136
0.335,0.5095254494944178
0.336,0.13173676468312656
0.337,-0.19229713973527285
0.338,-0.3387384953824607
0.339,-0.25951356970131473
0.34,1.8539798961726786e-14
0.341,0.32163547230297607
0.342,0.5642353989477059
0.343,0.6218282405501945
0.34400000000000003,0.4664368499781014
0.34500000000000003,0.1583844403245231
0.34600000000000003,-0.17962662989733813
0.34700000000000003,-0.4136589894200514
0.34800000000000003,-0.4537917752091678
0.34900000000000003,-0.29089168477396116
0.35000000000000003,2.768815931218877e-14
0.35100000000000003,0.29089168477399263
0.352,0.4537917752091749
0.353,0.4136589894200271
0.354,0.17962662989731515
0.355,-0.15838444032455015
0.356,-0.46643684997811735
0.357,-0.6218282405501769
0.358,-0.564235398947704
0.359,-0.32163547230295986
0.36,2.12695870134808e-14
0.361,0.25951356970134176
0.362,0.33873849538249257
0.363,0.1922971397352602
0.364,-0.13173676468316564
0.365,-0.5095254494944529
0.366,-0.7911503804229547
0.367,-0.8626035043612249
0.368,-0.6947838329699769
0.369,-0.3587885844440796
0.37,-1.7167014393454056e-14
0.371,0.21982182393523442
0.372,0.18971283029891595
0.373,-0.10149860183259463
0.374,-0.5554973897558603
0.375,-0.9999999999999837
0.376,-1.2570963443055876
0.377,-1.2179224214024857
0.378,-0.8931557438788522
0.379,-0.4169995297735889
0.38,1.9003371454421608e-14
0.381,0.15338114671712844
0.382,-0.06887923804660423
0.383,-0.63118517052308
0.384,-1.3514022223461506
0.385,-1.9626105055051584
0.386,-2.2160710262094825
0.387,-1.988008155455312
0.388,-1.3481401854058852
0.389,-0.5591304788489195
0.39,1.7759241372429497e-14
0.391,-0.03479128241452212
0.392,-0.8700723038704552
0.393,-2.452574437802958
0.394,-4.447706966787338
0.395,-6.313751514675061
0.396,-7.45381463568368
0.397,-7.399504922185601
0.398,-5.966958442775693
0.399,-3.3324815148420486
0.4,1.716981441352648e-14
0.401,3.332481514842123
0.402,5.966958442775749
0.403,7.399504922185592
0.404,7.453814635683648
0.405,6.313751514675018
0.406,4.4477069667872735
0.40700000000000003,2.4525744378028933
0.40800000000000003,0.8700723038704785
0.40900000000000003,0.03479128241456608
0.41000000000000003,4.857767194719997e-14
0.41100000000000003,0.5591304788489778
0.41200000000000003,1.3481401854059223
0.41300000000000003,1.9880081554553235
0.41400000000000003,2.2160710262094327
0.41500000000000004,1.9626105055051355
0.41600000000000004,1.3514022223460695
0.417,0.6311851705230751
0.418,0.06887923804663965
0.419,-0.153381146717135
0.42,2.557317058255479e-14
0.421,0.41699952977363486
0.422,0.8931557438789149
0.423,1.2179224214025532
0.424,1.2570963443056167
0.425,0.9999999999999883
0.426,0.5554973897558557
0.427,0.10149860183258363
0.428,-0.18971283029890618
0.429,-0.21982182393523642
0.43,-3.6067092039045836e-14
0.431,0.3587885844440325
0.432,0.69478383296993
0.433,0.8626035043611637
0.434,0.7911503804229592
0.435,0.5095254494944046
0.436,0.1317367646831592
0.437,-0.19229713973526852
0.438,-0.3387384953824749
0.439,-0.25951356970133554
0.44,2.1308553579170315e-14
0.441,0.32163547230297607
0.442,0.5642353989477481
0.443,0.6218282405502062
0.444,0.46643684997810575
0.445,0.1583844403245329
0.446,-0.17962662989729705
0.447,-0.41365898942003954
0.448,-0.4537917752091663
0.449,-0.2908916847739634
0.45,-3.3932620026567095e-14
0.451,0.2908916847739485
0.452,0.4537917752091483
0.453,0.4136589894200198
0.454,0.17962662989729972
0.455,-0.1583844403245402
0.456,-0.4664368499781563
0.457,-0.6218282405501927
0.458,-0.5642353989476939
0.459,-0.32163547230294365
0.46,7.55526899735316e-14
0.461,0.2595135697013454
0.462,0.33873849538253364
0.463,0.19229713973525842
0.464,-0.13173676468315743
0.465,-0.5095254494944704
0.466,-0.7911503804229753
0.467,-0.86260350436122
0.468,-0.6947838329699536
0.46900000000000003,-0.35878858444403927
0.47000000000000003,-1.151167991198512e-14
0.47100000000000003,0.2198218239352283
0.47200000000000003,0.18971283029893127
0.47300000000000003,-0.10149860183259629
0.47400000000000003,-0.5554973897558475
0.47500000000000003,-0.9999999999999754
0.47600000000000003,-1.257096344305638
0.47700000000000004,-1.2179224214025353
0.47800000000000004,-0.8931557438788554
0.47900000000000004,-0.41699952977362487
0.48,1.9773724627539856e-14
0.481,0.15338114671708025
0.482,-0.06887923804660301
0.483,-0.6311851705230656
0.484,-1.3514022223461364
0.485,-1.9626105055051386
0.486,-2.2160710262095114
0.487,-1.9880081554553344
0.488,-1.3481401854059045
0.489,-0.5591304788489385
0.49,2.2415375131735792e-14
0.491,-0.03479128241451357
0.492,-0.8700723038704234
0.493,-2.4525744378028596
0.494,-4.447706966787237
0.495,-6.313751514675034
0.496,-7.453814635683661
0.497,-7.399504922185615
0.498,-5.966958442775743
0.499,-3.3324815148420877
0.5,-6.735557395310442e-14
0.501,3.332481514841962
0.502,5.966958442775644
0.503,7.399504922185557
0.504,7.4538146356836466
0.505,6.313751514675063
0.506,4.447706966787299
0.507,2.452574437802941
0.508,0.8700723038705062
0.509,0.03479128241458407
0.51,2.5478230090877353e-14
0.511,0.5591304788489535
0.512,1.3481401854059076
0.513,1.988008155455284
0.514,2.216071026209467
0.515,1.9626105055051
0.516,1.351402222346108
0.517,0.6311851705230845
0.518,0.068879238046618
0.519,-0.15338114671707537
0.52,2.900805901477341e-14
0.521,0.41699952977362054
0.522,0.8931557438789194
0.523,1.2179224214025504
0.524,1.2570963443056002
0.525,1.0000000000000255
0.526,0.5554973897558453
0.527,0.10149860183257886
0.528,-0.18971283029891906
0.529,-0.21982182393521266
0.53,-3.052277986003942e-14
0.531,0.3587885844440324
0.532,0.6947838329699165
0.533,0.8626035043611857
0.534,0.7911503804228972
0.535,0.5095254494943798
0.536,0.13173676468314466
0.537,-0.19229713973526374
0.538,-0.33873849538248046
0.539,-0.2595135697013259
0.54,5.172186150978024e-14
0.541,0.3216354723029584
0.542,0.5642353989477379
0.543,0.6218282405502189
0.544,0.46643684997808565
0.545,0.15838444032453067
0.546,-0.17962662989735834
0.547,-0.41365898942005175
0.548,-0.4537917752091498
0.549,-0.29089168477399097
0.55,2.5238865713894063e-14
0.551,0.2908916847739333
0.552,0.4537917752091575
0.553,0.4136589894200261
0.554,0.17962662989730982
0.555,-0.15838444032458787
0.556,-0.4664368499781235
0.557,-0.6218282405501898
0.558,-0.5642353989476432
0.559,-0.32163547230297174
0.56,6.422161217823563e-14
0.561,0.25951356970133516
0.562,0.33873849538251466
0.5630000000000001,0.19229713973525608
0.5640000000000001,-0.1317367646832034
0.5650000000000001,-0.5095254494944647
0.5660000000000001,-0.7911503804230239
0.5670000000000001,-0.8626035043612231
0.5680000000000001,-0.6947838329699466
0.5690000000000001,-0.3587885844440013
0.5700000000000001,1.068597763639865e-14
0.5710000000000001,0.21982182393521843
0.5720000000000001,0.18971283029888608
0.5730000000000001,-0.1014986018326286
0.5740000000000001,-0.555497389755881
0.5750000000000001,-1.0000000000000235
0.5760000000000001,-1.2570963443056513
0.577,-1.21792242140251
0.578,-0.8931557438788643
0.579,-0.4169995297736263
0.58,4.052809224391092e-14
0.581,0.15338114671713543
0.582,-0.06887923804662044
0.583,-0.631185170523015
0.584,-1.3514022223460769
0.585,-1.9626105055051468
0.586,-2.2160710262094776
0.587,-1.988008155455343
0.588,-1.3481401854059356
0.589,-0.5591304788489511
0.59,5.31113760838902e-15
0.591,-0.03479128241447582
0.592,-0.870072303870404
0.593,-2.4525744378028227
0.594,-4.447706966787193
0.595,-6.31375151467496
0.596,-7.453814635683658
0.597,-7.39950492218565
0.598,-5.966958442775789
0.599,-3.332481514842274
0.6,-1.3767010760453334e-13
0.601,3.3324815148419
0.602,5.966958442775593
0.603,7.3995049221855185
0.604,7.453814635683686
0.605,6.31375151467508
0.606,4.4477069667874005
0.607,2.4525744378030003
0.608,0.8700723038705828
0.609,0.03479128241462082
0.61,1.5479419925131582e-14
0.611,0.5591304788489291
0.612,1.3481401854058546
0.613,1.9880081554552946
0.614,2.216071026209446
0.615,1.9626105055051448
0.616,1.3514022223460889
0.617,0.6311851705230888
0.618,0.06887923804664198
0.619,-0.1533811467170758
0.62,4.987344893360699e-14
0.621,0.4169995297736325
0.622,0.8931557438788829
0.623,1.2179224214025486
0.624,1.2570963443056349
0.625,0.9999999999999984
0.626,0.555497389755834
0.627,0.10149860183257153
0.628,-0.18971283029888453
0.629,-0.21982182393520278
0.63,-3.3638207273109215e-14
0.631,0.3587885844440235
0.632,0.6947838329698786
0.633,0.8626035043611717
0.634,0.7911503804229112
0.635,0.5095254494944408
0.636,0.13173676468315687
0.637,-0.1922971397352825
0.638,-0.3387384953824496
0.639,-0.2595135697012822
0.64,-8.014940159172541e-15
0.641,0.3216354723029914
0.642,0.5642353989477107
0.643,0.6218282405501547
0.644,0.4664368499781254
0.645,0.15838444032451873
0.646,-0.1796266298973267
0.647,-0.41365898942006085
0.648,-0.4537917752091416
0.649,-0.29089168477397553
0.65,5.243592834515072e-14
0.651,0.290891684773962
0.652,0.45379177520919123
0.653,0.4136589894200279
0.654,0.17962662989729195
0.655,-0.15838444032452775
0.656,-0.46643684997814666
0.657,-0.6218282405501968
0.658,-0.564235398947659
0.659,-0.3216354723029391
0.66,1.447681773090926e-14
0.661,0.25951356970137407
0.662,0.3387384953824977
0.663,0.19229713973524099
0.664,-0.13173676468318285
0.665,-0.5095254494945012
0.666,-0.7911503804230177
0.667,-0.8626035043612289
0.668,-0.6947838329699842
0.669,-0.3587885844440549
0.67,-1.552208868887441e-14
0.671,0.21982182393520466
0.672,0.1897128302989296
0.673,-0.10149860183255766
0.674,-0.5554973897558728
0.675,-0.9999999999999653
0.676,-1.257096344305654
0.677,-1.2179224214024922
0.678,-0.893155743878851
0.679,-0.4169995297735678
0.68,5.3066809478055825e-14
0.681,0.15338114671713432
0.682,-0.06887923804664497
0.683,-0.631185170523086
0.684,-1.3514022223461621
0.685,-1.962610505505208
0.686,-2.2160710262095087
0.687,-1.988008155455355
0.6880000000000001,-1.3481401854058908
0.6890000000000001,-0.5591304788489222
0.6900000000000001,3.5169334026686366e-14
0.6910000000000001,-0.03479128241457119
0.6920000000000001,-0.8700723038704805
0.6930000000000001,-2.452574437802957
0.6940000000000001,-4.447706966787361
0.6950000000000001,-6.313751514675091
0.6960000000000001,-7.453814635683722
0.6970000000000001,-7.399504922185573
0.6980000000000001,-5.966958442775674
0.6990000000000001,-3.3324815148419757
0.7000000000000001,1.5439215398168887e-13
0.7010000000000001,3.332481514842228
0.7020000000000001,5.966958442775757
0.7030000000000001,7.399504922185596
0.704,7.453814635683704
0.705,6.313751514675189
0.706,4.447706966787402
0.707,2.4525744378030163
0.708,0.8700723038706113
0.709,0.034791282414601166
0.71,2.371985290435371e-15
0.711,0.559130478848938
0.712,1.3481401854058257
0.713,1.988008155455241
0.714,2.2160710262094323
0.715,1.9626105055051608
0.716,1.3514022223461617
0.717,0.6311851705230989
0.718,0.06887923804662188
0.719,-0.15338114671703196
0.72,1.1008840127607152e-14
0.721,0.41699952977369303
0.722,0.8931557438788947
0.723,1.217922421402553
0.724,1.2570963443056202
0.725,1.0000000000000568
0.726,0.5554973897558781
0.727,0.10149860183264225
0.728,-0.18971283029889618
0.729,-0.21982182393524774
0.73,-9.10908137301262e-15
0.731,0.3587885844439891
0.732,0.6947838329698763
0.733,0.8626035043611132
0.734,0.7911503804228968
0.735,0.5095254494943408
0.736,0.13173676468314988
0.737,-0.19229713973524998
0.738,-0.3387384953824477
0.739,-0.25951356970124695
0.74,2.7727438289638138e-14
0.741,0.3216354723029863
0.742,0.5642353989477505
0.743,0.6218282405501763
0.744,0.46643684997815166
0.745,0.15838444032453
0.746,-0.17962662989735512
0.747,-0.41365898942002854
0.748,-0.45379177520917746
0.749,-0.2908916847739278
0.75,-1.4063525710922367e-13
0.751,0.29089168477391025
0.752,0.4537917752091626
0.753,0.4136589894200192
0.754,0.17962662989735445
0.755,-0.15838444032451915
0.756,-0.4664368499781266
0.757,-0.621828240550138
0.758,-0.5642353989477019
0.759,-0.3216354723029332
0.76,2.1908509051778446e-14
0.761,0.25951356970128475
0.762,0.33873849538246725
0.763,0.1922971397352471
0.764,-0.13173676468317475
0.765,-0.5095254494943844
0.766,-0.791150380422954
0.767,-0.8626035043611766
0.768,-0.6947838329699402
0.769,-0.35878858444404793
0.77,-4.1952199619072494e-14
0.771,0.21982182393520655
0.772,0.18971283029886676
0.773,-0.10149860183265691
0.774,-0.5554973897558758
0.775,-1.0000000000000349
0.776,-1.257096344305577
0.777,-1.2179224214024904
0.778,-0.8931557438788185
0.779,-0.416999529773612
0.78,6.24969022432503e-14
0.781,0.15338114671708547
0.782,-0.06887923804659868
0.783,-0.6311851705231095
0.784,-1.3514022223462034
0.785,-1.9626105055052234
0.786,-2.216071026209499
0.787,-1.9880081554552929
0.788,-1.3481401854058457
0.789,-0.5591304788489159
0.79,6.613775346960887e-14
0.791,-0.03479128241449603
0.792,-0.8700723038704861
0.793,-2.452574437802894
0.794,-4.44770696678731
0.795,-6.313751514675145
0.796,-7.453814635683725
0.797,-7.399504922185587
0.798,-5.96695844277566
0.799,-3.332481514842064
0.8,3.433962882705296e-14
0.801,3.332481514842139
0.802,5.966958442775735
0.803,7.39950492218557
0.804,7.4538146356836155
0.805,6.313751514674971
0.806,4.447706966787178
0.807,2.452574437802864
0.808,0.8700723038705022
0.809,0.034791282414602276
0.81,3.922458676387121e-14
0.811,0.5591304788490435
0.812,1.3481401854059192
0.8130000000000001,1.9880081554553293
0.8140000000000001,2.2160710262094567
0.8150000000000001,1.9626105055050658
0.8160000000000001,1.351402222346068
0.8170000000000001,0.6311851705229868
0.8180000000000001,0.06887923804658203
0.8190000000000001,-0.15338114671702863
0.8200000000000001,7.683826254375958e-14
0.8210000000000001,0.4169995297736667
0.8220000000000001,0.8931557438789018
0.8230000000000001,1.2179224214025772
0.8240000000000001,1.2570963443056344
0.8250000000000001,0.9999999999999445
0.8260000000000001,0.5554973897558529
0.8270000000000001,0.10149860183254467
0.8280000000000001,-0.18971283029897046
0.8290000000000001,-0.21982182393528593
0.8300000000000001,1.0868130126120839e-14
0.8310000000000001,0.3587885844440317
0.8320000000000001,0.694783832969923
0.833,0.8626035043611654
0.834,0.7911503804230153
0.835,0.5095254494944372
0.836,0.13173676468315776
0.837,-0.19229713973524354
0.838,-0.3387384953825149
0.839,-0.2595135697012631
0.84,3.504810730804481e-14
0.841,0.3216354723029662
0.842,0.5642353989477077
0.843,0.6218282405502356
0.844,0.4664368499781102
0.845,0.15838444032453886
0.846,-0.1796266298972926
0.847,-0.4136589894200031
0.848,-0.4537917752092115
0.849,-0.2908916847739795
0.85,-5.659477561715901e-14
0.851,0.290891684773939
0.852,0.45379177520913233
0.853,0.4136589894200172
0.854,0.1796266298973258
0.855,-0.15838444032450766
0.856,-0.46643684997808765
0.857,-0.6218282405501171
0.858,-0.564235398947662
0.859,-0.3216354723029641
0.86,-2.76142407906229e-14
0.861,0.25951356970124695
0.862,0.3387384953825133
0.863,0.1922971397352803
0.864,-0.13173676468318174
0.865,-0.5095254494943914
0.866,-0.791150380423023
0.867,-0.8626035043612353
0.868,-0.6947838329699039
0.869,-0.35878858444410155
0.87,1.0776591106503083e-14
0.871,0.21982182393518845
0.872,0.189712830298855
0.873,-0.10149860183258663
0.874,-0.5554973897558003
0.875,-1.000000000000033
0.876,-1.2570963443055916
0.877,-1.2179224214025117
0.878,-0.8931557438788267
0.879,-0.41699952977347843
0.88,1.0634390877182462e-13
0.881,0.15338114671712366
0.882,-0.06887923804661866
0.883,-0.6311851705230845
0.884,-1.3514022223461815
0.885,-1.9626105055052077
0.886,-2.21607102620951
0.887,-1.9880081554553066
0.888,-1.3481401854058808
0.889,-0.5591304788489279
0.89,7.923158221606636e-14
0.891,-0.03479128241451657
0.892,-0.8700723038704791
0.893,-2.452574437802891
0.894,-4.447706966787307
0.895,-6.313751514675037
0.896,-7.453814635683681
0.897,-7.399504922185608
0.898,-5.966958442775706
0.899,-3.3324815148421285
0.9,-6.439661425477993e-14
0.901,3.332481514842053
0.902,5.966958442775648
0.903,7.399504922185562
0.904,7.453814635683649
0.905,6.313751514675062
0.906,4.447706966787285
0.907,2.4525744378029626
0.908,0.8700723038705672
0.909,0.03479128241456064
0.91,-3.8719872508934145e-14
0.911,0.5591304788489587
0.912,1.3481401854058652
0.913,1.9880081554552582
0.914,2.2160710262094665
0.915,1.9626105055050609
0.916,1.3514022223461013
0.917,0.6311851705230461
0.918,0.06887923804664375
0.919,-0.15338114671714953
0.92,1.0358783449310649e-13
0.921,0.4169995297736636
0.922,0.8931557438788649
0.923,1.2179224214025475
0.924,1.2570963443056133
0.925,0.9999999999999459
0.926,0.555497389755904
0.927,0.10149860183263282
0.928,-0.18971283029885966
0.929,-0.21982182393518113
0.93,2.0905652874627374e-15
0.931,0.3587885844440504
0.932,0.6947838329698527
0.933,0.8626035043610635
0.934,0.7911503804228812
0.935,0.5095254494943053
0.936,0.13173676468312034
0.937,-0.19229713973525464
0.9380000000000001,-0.33873849538241807
0.9390000000000001,-0.2595135697012273
0.9400000000000001,4.425615546831425e-14
0.9410000000000001,0.32163547230299006
0.9420000000000001,0.5642353989477236
0.9430000000000001,0.6218282405501425
0.9440000000000001,0.4664368499781109
0.9450000000000001,0.1583844403245258
0.9460000000000001,-0.17962662989742972
0.9470000000000001,-0.4136589894200876
0.9480000000000001,-0.4537917752091442
0.9490000000000001,-0.29089168477387406
0.9500000000000001,3.4551133232506654e-14
0.9510000000000001,0.2908916847740825
0.9520000000000001,0.4537917752091887
0.9530000000000001,0.4136589894200178
0.9540000000000001,0.1796266298973016
0.9550000000000001,-0.15838444032466678
0.9560000000000001,-0.46643684997816026
0.9570000000000001,-0.6218282405502087
0.9580000000000001,-0.5642353989477271
0.9590000000000001,-0.3216354723029403
0.96,7.684048448337719e-15
0.961,0.2595135697012873
0.962,0.33873849538244805
0.963,0.19229713973524376
0.964,-0.13173676468316953
0.965,-0.5095254494943875
0.966,-0.7911503804229412
0.967,-0.8626035043612731
0.968,-0.6947838329699432
0.969,-0.3587885844441089
0.97,-2.6422683162559026e-14
0.971,0.21982182393522598
0.972,0.18971283029888864
0.973,-0.10149860183259385
0.974,-0.555497389755867
0.975,-0.9999999999999183
0.976,-1.2570963443055823
0.977,-1.2179224214024915
0.978,-0.8931557438788507
0.979,-0.41699952977363974
0.98,1.0400563747599243e-13
